Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Married,Number of Dependents,Latitude,Longitude,Population,Churn Value
9800-ONTFE,3,22,Offer D,Yes,4.67,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,1615.1,0.0,0,102.74,Female,59,Yes,3,38.809804,-122.241383,382,0
6743-HHQPF,5,42,No Offer,No,0.0,No,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.1,1097.15,0.0,0,0.0,Male,26,Yes,0,38.681651,-122.130569,262,0
8455-HIRAQ,0,8,No Offer,Yes,10.91,No,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,369.3,0.0,0,87.28,Female,56,No,0,38.626128,-121.328011,58830,0
6616-AALSR,5,65,No Offer,Yes,13.17,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,104.3,6725.3,0.0,70,856.05,Female,23,Yes,1,38.69508,-121.271616,43718,0
9415-ZNBSX,3,70,No Offer,Yes,33.24,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,0.0,0,2326.8,Female,30,Yes,1,38.880622,-120.973865,3674,0
4018-KJYUY,0,22,Offer D,Yes,34.07,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,432.5,0.0,0,749.54,Male,43,No,2,38.311609,-121.554034,699,0
3884-UEBXB,5,67,No Offer,No,0.0,No,DSL,15,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,36.15,2434.45,0.0,0,0.0,Female,58,Yes,1,38.683605,-120.811852,4426,0
8780-RSYYU,0,25,Offer C,Yes,6.0,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.2,532.1,0.0,0,150.0,Female,42,No,0,38.392821,-121.799917,18529,0
5537-UXXVS,0,20,Offer D,Yes,48.03,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,375.25,0.0,0,960.6,Female,49,Yes,0,38.69549,-121.307864,41636,0
1791-PQHBB,0,2,Offer E,Yes,32.06,No,Cable,52,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,61.2,125.95,0.0,0,64.12,Female,28,No,2,38.63153,-120.842609,4097,0
8701-DGLVH,0,51,No Offer,Yes,47.43,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,1042.65,0.0,0,2418.93,Male,36,No,0,38.434138,-121.30587,38534,0
8741-LQOBK,9,46,No Offer,No,0.0,No,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,0,0.0,Female,27,Yes,2,38.349195,-121.902943,171,0
8082-GHXOP,0,13,Offer D,Yes,26.63,No,DSL,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.0,659.35,0.0,0,346.19,Male,20,No,1,38.834469,-122.127193,2756,0
0980-FEXWF,4,26,Offer C,Yes,4.62,No,DSL,19,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.35,1285.8,0.0,0,120.12,Male,32,Yes,1,38.513484,-120.704613,850,0
3011-WQKSZ,0,19,Offer D,Yes,24.1,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.0,377.55,0.0,0,457.90000000000003,Male,41,No,3,39.031876,-120.811141,5714,0
8218-FFJDS,6,72,No Offer,Yes,15.35,Yes,DSL,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.4,6058.95,0.0,0,1105.2,Female,21,Yes,0,38.9386,-120.785514,2723,0
9360-OMDZZ,0,24,Offer C,Yes,30.42,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,2322.85,0.0,110,730.08,Male,60,No,0,38.313447,-121.123886,1745,0
0345-XMMUG,6,46,No Offer,Yes,2.0,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9,4854.3,0.0,0,92.0,Female,29,Yes,0,38.33788,-120.954202,9752,0
2832-SCUCO,0,2,Offer E,Yes,26.9,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0.0,0,53.8,Female,52,No,0,38.631489,-120.015167,129,0
7036-ZZKBD,7,31,Offer C,Yes,25.3,No,Cable,28,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,66.4,2019.8,0.0,0,784.3000000000001,Male,56,Yes,0,38.922812,-121.312005,15286,0
0265-PSUAE,10,16,Offer D,Yes,27.27,No,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0.0,0,436.32,Female,57,Yes,3,38.815515,-120.916997,485,0
0463-TXOAK,0,52,No Offer,Yes,23.12,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,1334.5,0.0,0,1202.24,Male,26,No,1,38.674276,-121.961866,844,0
0594-UFTUL,1,13,Offer D,Yes,40.2,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.85,252.0,0.0,0,522.6,Male,35,Yes,3,38.549822,-121.266725,929,0
9509-MPYOD,0,35,Offer C,Yes,35.5,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.75,700.45,0.0,0,1242.5,Female,34,No,0,38.883224,-121.15918,6096,0
9128-CPXKI,0,59,No Offer,Yes,30.44,No,Fiber Optic,30,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.8,5655.45,0.0,0,1795.96,Female,36,No,0,38.788898,-121.608624,751,0
0129-KPTWJ,9,72,No Offer,Yes,33.22,No,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,Male,39,Yes,0,38.671295,-121.388251,32202,0
5855-EIBDE,10,49,No Offer,Yes,40.67,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,106.65,5174.35,0.0,0,1992.8300000000002,Female,35,Yes,0,38.689174,-121.218435,32040,0
5365-LLFYV,0,2,Offer E,Yes,5.47,No,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,0,10.94,Female,43,No,0,38.859093,-121.182872,2048,0
1928-BXYIV,0,1,Offer E,Yes,17.07,Yes,DSL,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0.0,0,17.07,Male,47,No,0,38.733714,-120.795213,34146,0
5760-FXFVO,0,6,Offer E,Yes,29.52,No,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0.0,0,177.12,Male,55,No,0,38.833554,-121.498102,901,0
0961-ZWLVI,0,49,No Offer,Yes,4.76,Yes,Fiber Optic,58,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.2,5290.45,0.0,0,233.23999999999998,Male,35,No,3,38.602723,-121.279913,49729,0
5181-OABFK,7,56,No Offer,Yes,18.99,No,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,61.3,3346.8,0.0,0,1063.4399999999998,Female,59,Yes,3,38.724322,-120.991237,3815,0
7816-VGHTO,7,6,Offer E,No,0.0,No,Cable,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,50,0.0,Female,61,Yes,2,38.954144,-121.482536,947,0
5871-DGTXZ,0,32,Offer C,Yes,41.52,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.8,607.7,0.0,0,1328.64,Male,55,No,0,38.545775,-120.743325,364,0
7550-WIQVA,3,50,No Offer,Yes,41.58,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0.0,0,2079.0,Male,34,Yes,1,38.7904,-121.236973,21510,0
7544-ZVIKX,2,58,No Offer,Yes,33.82,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6004.85,0.0,0,1961.56,Male,33,Yes,2,38.759751,-121.288545,30614,0
0016-QLJIS,3,65,No Offer,Yes,28.46,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.45,5957.9,0.0,0,1849.9,Female,43,Yes,1,38.984756,-121.345074,1219,0
7508-DQAKK,0,64,No Offer,Yes,8.52,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,86.4,5442.05,0.0,0,545.28,Female,21,No,0,38.598936,-120.963092,24738,0
5176-OLSKT,5,66,Offer A,Yes,44.4,Yes,DSL,11,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,66.9,4370.25,0.0,70,2930.4,Female,49,Yes,0,38.470423,-121.114897,4731,0
9356-AXGMP,9,38,Offer C,Yes,42.08,Yes,Fiber Optic,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0.0,0,1599.04,Male,59,Yes,0,38.606703,-120.586659,2958,0
3556-BVQGL,2,20,Offer D,Yes,19.15,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.0,416.45,0.0,0,383.0,Female,21,Yes,0,38.432145,-120.77069,4610,0
7581-EBBOU,0,60,No Offer,Yes,38.88,No,DSL,2,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,4224.7,0.0,0,2332.8,Female,49,No,0,38.481902,-120.603668,1273,0
5073-RZGBK,6,50,Offer B,Yes,49.18,Yes,DSL,76,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,0.0,0,2459.0,Female,50,Yes,3,38.627951,-121.593287,19050,0
2192-CKRLV,2,72,Offer A,No,0.0,No,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.2,3580.95,0.0,0,0.0,Female,57,Yes,0,38.392559,-121.225093,5889,0
3154-HMWUU,9,60,Offer B,Yes,31.29,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.5,1198.8,0.0,0,1877.3999999999999,Male,28,Yes,0,38.578604,-122.024579,8406,0
6119-SPUDB,0,46,Offer B,No,0.0,No,DSL,2,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.25,1755.35,0.0,0,0.0,Male,40,No,0,38.71967,-121.862416,38547,0
6522-OIQSX,4,69,Offer A,No,0.0,No,Cable,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,0.0,0,0.0,Female,60,Yes,3,39.218096,-120.79153,751,0
8748-HFWBO,2,19,Offer D,Yes,32.47,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,357.7,0.0,0,616.93,Male,49,Yes,3,38.748316,-120.675512,4829,0
1052-QJIBV,1,71,Offer A,Yes,20.49,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1397.3,0.0,0,1454.79,Female,28,Yes,2,39.084645,-120.894014,8525,0
1319-YLZJG,9,12,Offer D,Yes,39.0,No,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,959.9,0.0,0,468.0,Male,62,Yes,0,39.197215,-120.83679,350,0
0723-FDLAY,0,44,Offer B,Yes,49.57,Yes,Cable,21,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,85.25,3704.15,0.0,100,2181.08,Male,54,No,0,39.170376,-120.838404,407,0
3050-RLLXC,10,56,Offer B,Yes,25.9,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,81.25,4620.4,0.0,0,1450.3999999999999,Female,51,Yes,2,38.766036,-120.209673,183,0
9298-WGMRW,4,72,Offer A,Yes,24.32,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8312.75,0.0,0,1751.04,Female,26,Yes,0,38.851842,-120.076204,69,0
3088-LHEFH,0,11,Offer D,Yes,10.06,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,929.3,0.0,0,110.66000000000001,Female,28,No,0,38.733908,-120.453416,8577,0
8544-JNBOX,0,72,Offer A,Yes,23.43,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.8,1521.2,0.0,0,1686.96,Male,31,No,0,39.00978,-120.978273,31,0
6681-ZSEXG,9,56,Offer B,Yes,35.55,Yes,DSL,17,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,59.5,3389.25,0.0,0,1990.7999999999997,Male,34,Yes,0,38.591134,-121.161585,299,0
6116-RFVHN,10,34,Offer C,Yes,35.29,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0.0,0,1199.86,Female,20,Yes,0,38.784329,-121.373245,25418,0
8884-FEEWR,0,35,Offer C,Yes,42.02,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,754.0,0.0,0,1470.7,Male,22,No,0,38.684437,-121.055634,22028,0
3125-RAHBV,0,22,Offer D,Yes,23.03,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,0.0,0,506.66,Male,24,No,0,38.823278,-121.281856,15494,0
0373-AIVNJ,0,9,Offer E,No,0.0,No,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,39.55,373.0,0.0,0,0.0,Male,34,No,0,38.584505,-121.491956,16599,0
1682-VCOIO,0,23,Offer D,Yes,46.17,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,481.1,0.0,0,1061.91,Male,56,No,0,38.574856,-121.46504,16164,0
2072-ZVJJX,5,68,Offer A,Yes,22.83,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.25,1728.2,0.0,0,1552.4399999999998,Male,47,Yes,0,38.556306,-121.495817,21313,0
8849-AYPTR,1,33,Offer C,Yes,26.8,No,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0.0,130,884.4,Male,55,Yes,0,38.567594,-121.437507,15975,0
9518-IMLHK,0,31,No Offer,Yes,41.23,No,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.45,2156.25,0.0,0,1278.1299999999999,Male,48,No,0,38.53508,-121.444144,37031,0
3646-ITDGM,0,56,Offer B,Yes,32.88,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1051.9,0.0,0,1841.2800000000002,Female,42,No,0,38.512569,-121.495184,44683,0
3569-VLDHH,0,66,Offer A,Yes,29.5,No,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,75.1,5013.0,0.0,0,1947.0,Male,59,Yes,3,38.517295,-121.439819,30580,0
8224-KDLKN,3,72,Offer A,Yes,19.04,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,1738.9,0.0,0,1370.8799999999999,Male,22,Yes,2,38.590035,-121.412455,30715,0
4001-TSBTV,5,58,Offer B,Yes,40.74,No,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,5511.65,0.0,0,2362.92,Female,49,Yes,2,38.549185,-121.328386,19611,0
8727-XDPUD,0,37,No Offer,No,0.0,No,DSL,25,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0.0,100,0.0,Male,51,No,0,38.486502,-121.334051,11396,0
1043-UXOVO,0,71,Offer A,Yes,28.4,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.15,7993.3,0.0,0,2016.3999999999999,Female,25,No,0,38.490508,-121.284171,592,0
1064-FBXNK,5,1,No Offer,Yes,47.46,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,19.85,0.0,0,47.46,Male,55,Yes,1,38.494832,-121.529447,42832,0
2878-DHMIN,7,35,No Offer,Yes,24.23,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,666.0,0.0,0,848.0500000000001,Male,63,Yes,2,38.619049,-121.517552,31422,0
7762-ONLJY,5,6,No Offer,Yes,44.13,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,94.45,0.0,0,264.78000000000003,Female,62,Yes,3,38.646209,-121.52446,8403,0
5795-BKOYE,5,69,Offer A,Yes,14.48,No,DSL,19,No,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,59.1,4134.7,0.0,0,999.12,Female,47,Yes,1,38.691607,-121.602284,264,0
7402-PWYJJ,2,53,Offer B,Yes,42.18,Yes,Fiber Optic,53,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,91.15,4862.5,0.0,150,2235.54,Female,21,Yes,0,38.660442,-121.346321,20993,0
0018-NYROU,0,5,No Offer,Yes,18.65,No,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.95,351.5,0.0,0,93.25,Female,58,Yes,0,38.715498,-121.363411,36432,0
7501-VTYLJ,0,2,No Offer,Yes,18.61,No,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.55,106.2,0.0,0,37.22,Female,21,No,1,38.585826,-121.376263,23362,0
7608-RGIRO,0,62,Offer B,Yes,17.56,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.4,1413.0,0.0,0,1088.72,Male,62,No,1,39.19514,-121.503883,38091,0
0480-BIXDE,9,19,Offer D,Yes,10.68,No,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1743.05,0.0,0,202.92,Female,58,Yes,0,39.125311,-121.392283,5654,0
5895-QSXOD,0,9,No Offer,Yes,48.25,No,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.05,657.5,0.0,0,434.25,Male,42,No,0,39.467828,-120.841386,118,0
9814-AOUDH,0,53,Offer B,Yes,24.17,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1050.5,0.0,0,1281.01,Male,29,No,0,38.982373,-122.047751,4796,0
6175-IRFIT,0,5,No Offer,Yes,32.91,No,Fiber Optic,24,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0.0,10,164.54999999999998,Male,32,No,0,39.396585,-121.38029,626,0
1622-HSHSF,0,1,No Offer,Yes,10.2,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,19.55,0.0,0,10.2,Female,44,No,0,39.457388,-121.818201,3169,0
6749-UTDVX,0,72,Offer A,Yes,10.87,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0.0,0,782.64,Male,64,No,0,39.440687,-121.263583,1237,0
5542-DHSXL,2,4,No Offer,Yes,6.77,No,Cable,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.7,235.05,0.0,0,27.08,Female,36,Yes,0,39.449794,-121.936372,303,0
9102-OXKFY,0,59,Offer B,Yes,49.48,Yes,Cable,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,54.15,3116.15,0.0,0,2919.3199999999997,Male,35,No,0,39.432127,-121.099287,632,0
7808-DVWEP,3,3,No Offer,Yes,31.06,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,49.65,0.0,0,93.17999999999999,Male,51,Yes,0,39.745712,-121.84333,35808,0
2284-VFLKH,4,49,Offer B,Yes,33.93,No,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.25,4920.8,0.0,0,1662.57,Male,23,Yes,0,39.562239,-121.14836,282,0
0366-NQSHS,0,2,No Offer,Yes,44.34,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0.0,0,88.68,Male,42,No,0,39.273096,-122.050763,7503,0
3807-BPOMJ,6,55,Offer B,Yes,24.93,No,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.75,5276.1,0.0,0,1371.15,Female,59,Yes,0,39.381174,-121.21191,614,0
3892-NXAZG,4,72,Offer A,Yes,5.81,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0.0,0,418.32,Male,56,Yes,1,39.578792,-120.780786,404,0
4182-BGSIQ,6,10,Offer D,Yes,19.05,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,0.0,0,190.5,Female,46,Yes,1,39.607831,-121.777959,3524,0
0988-AADSA,5,72,Offer A,Yes,9.72,Yes,Cable,15,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0.0,10,699.84,Female,40,Yes,2,39.531028,-121.24807,452,0
9972-NKTFD,0,28,No Offer,Yes,25.59,No,Cable,7,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.65,1517.5,0.0,0,716.52,Female,55,No,0,40.077028,-121.494168,1351,0
3717-LNXKW,3,38,No Offer,Yes,12.71,Yes,Fiber Optic,9,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,0.0,0,482.98,Male,36,Yes,0,39.597975,-122.032248,1454,0
5734-EJKXG,0,61,Offer B,Yes,38.78,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.6,7365.7,0.0,0,2365.58,Female,25,No,0,39.564113,-120.868836,76,0
2207-RYYRL,6,52,Offer B,Yes,29.55,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1331.05,0.0,0,1536.6000000000001,Male,34,Yes,1,39.194539,-120.988066,23990,0
6729-FZWSY,0,67,Offer A,Yes,9.05,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,1195.95,0.0,0,606.35,Male,45,No,0,39.203817,-121.19584,9752,0
9695-IDRZR,0,34,No Offer,Yes,27.47,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.15,3946.9,0.0,0,933.98,Female,26,No,3,40.160386,-120.835428,2064,0
8144-DGHXP,0,54,No Offer,Yes,36.68,No,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.6,4299.95,0.0,140,1980.72,Female,46,No,0,39.346898,-121.759537,9763,0
7814-LEEVE,7,1,No Offer,Yes,6.64,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,0.0,0,6.64,Female,60,Yes,0,39.099204,-121.137962,17922,0
8631-WUXGY,0,46,No Offer,Yes,17.51,No,Fiber Optic,85,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,0.0,0,805.46,Female,26,No,2,39.933852,-121.584371,11168,0
5906-DVAPM,7,55,No Offer,Yes,33.5,Yes,DSL,51,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,75.0,4213.9,0.0,0,1842.5,Female,27,Yes,2,39.068071,-121.832638,776,0
6654-QGBZZ,0,1,No Offer,Yes,1.5,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,1.5,Female,21,No,0,39.333737,-120.858667,17269,0
5641-DMBFJ,1,58,No Offer,Yes,31.27,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0.0,0,1813.66,Female,29,Yes,0,39.342587,-121.249833,1519,0
9200-NLNPD,10,56,No Offer,No,0.0,No,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0.0,40,0.0,Male,20,Yes,0,39.748037,-122.302169,13706,0
2664-XJZNO,5,72,Offer A,Yes,6.95,No,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7559.55,0.0,0,500.40000000000003,Male,43,Yes,3,39.624561,-121.552866,17782,0
0921-OHLVP,0,22,Offer D,Yes,11.46,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0.0,0,252.12,Male,35,No,0,39.69676,-121.644379,28318,0
8350-NYMVI,0,39,No Offer,No,0.0,No,DSL,8,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0,0,0.0,Female,35,No,0,39.903272,-121.843567,26971,0
1600-DILPE,0,12,No Offer,Yes,36.11,No,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,524.35,0.0,0,433.32,Female,47,No,0,39.495768,-121.747472,74,0
0536-ESJEP,8,54,No Offer,Yes,14.18,No,DSL,25,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.55,4191.45,0.0,0,765.72,Male,48,Yes,0,39.225634,-121.156163,1601,0
4654-GGUII,0,18,No Offer,No,0.0,No,DSL,48,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,40.2,711.95,0.0,90,0.0,Female,28,No,0,39.176595,-121.291692,963,0
6478-HRRCZ,7,32,No Offer,Yes,44.45,No,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.5,2201.75,0.0,0,1422.4,Male,47,Yes,0,39.904002,-121.527823,28,0
